"current_category";"current_subcategory";"current_subcategory2";"base_item_name";"sample_item_id";"sample_display_name";"corrected_category";"corrected_subcategory";"corrected_subcategory2";"category_sort_order";"subcategory_sort_order";"item_sort_order";"notes"
"Other";"";"";"UNIQUE_UNLOCK_SKIN_LIZARD_SAND_SALAMANDER_TELLAFRIEND_UNTRADEABLE";"UNIQUE_UNLOCK_SKIN_LIZARD_SAND_SALAMANDER_TELLAFRIEND_UNTRADEABLE";"[T0] UNIQUE_UNLOCK_SKIN_LIZARD_SAND_SALAMANDER_TELLAFRIEND_UNTRADEABLE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_BETSY_TELLAFRIEND_UNTRADEABLE";"UNIQUE_UNLOCK_SKIN_OX_BETSY_TELLAFRIEND_UNTRADEABLE";"[T0] UNIQUE_UNLOCK_SKIN_OX_BETSY_TELLAFRIEND_UNTRADEABLE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE";"UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE";"[T0] UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE_2025";"UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE_2025";"[T0] UNIQUE_UNLOCK_SKIN_OX_CART_LUXUS_TELLAFRIEND_UNTRADEABLE_2025";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE";"UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE";"[T0] UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE_2026";"UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE_2026";"[T0] UNIQUE_UNLOCK_SKIN_OX_FARMER_TELLAFRIEND_UNTRADEABLE_2026";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_UNLOCK_SKIN_OX_XMAS_YAK_TELLAFRIEND_UNTRADEABLE";"UNIQUE_UNLOCK_SKIN_OX_XMAS_YAK_TELLAFRIEND_UNTRADEABLE";"[T0] UNIQUE_UNLOCK_SKIN_OX_XMAS_YAK_TELLAFRIEND_UNTRADEABLE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_WEAPONMASTER_IDLE_PROTOTYPE";"UNIQUE_WEAPONMASTER_IDLE_PROTOTYPE";"[T0] UNIQUE_WEAPONMASTER_IDLE_PROTOTYPE";"";"";"";"";"";"";""
"Other";"";"";"UNIQUE_WEAPONMASTER_POTION_PROTOTYPE";"UNIQUE_WEAPONMASTER_POTION_PROTOTYPE";"[T0] UNIQUE_WEAPONMASTER_POTION_PROTOTYPE";"";"";"";"";"";"";""
"Other";"";"";"Unicorn";"SKIN_HORSE_UNICORN_WHITE_TELLAFRIEND";"[T0] Unicorn";"";"";"";"";"";"";""
"Other";"";"";"Upland Coldeye";"T3_FISH_FRESHWATER_MOUNTAIN_RARE";"[T3] Upland Coldeye";"";"";"";"";"";"";""
"Other";"";"";"Upland Coldeye Pie";"T3_MEAL_PIE_FISH";"[T3] Upland Coldeye Pie";"";"";"";"";"";"";""
"Other";"";"";"Valorous stone sigil";"PLAYERISLAND_FURNITUREITEM_STONE_VALOR_EMBLEM_GROUND_B";"[T0] Valorous stone sigil";"";"";"";"";"";"";""
"Other";"";"";"Veiled Memento";"UNIQUE_FURNITUREITEM_KILLTROPHY_MISTS_MEDIUM";"[T0] Veiled Memento";"";"";"";"";"";"";""
"Other";"";"";"Venom Basilisk";"T7_MOUNT_ARMORED_SWAMPDRAGON_BATTLE";"[T7] Venom Basilisk";"";"";"";"";"";"";""
"Other";"";"";"Vibrant Spring Cottontail Egg";"T8_FARM_RABBIT_EASTER_BABY";"[T8] Vibrant Spring Cottontail Egg";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Arena)";"T2_LOOTBAG_ARENA_WIN_BASIC_0";"[T2] Victory Pouch (Arena)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Bronze I)";"T2_LOOTBAG_ARENA_WIN_BASIC_3";"[T2] Victory Pouch (Bronze I)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Bronze II)";"T2_LOOTBAG_ARENA_WIN_BASIC_4";"[T2] Victory Pouch (Bronze II)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Bronze III)";"T2_LOOTBAG_ARENA_WIN_BASIC_BRONZE3";"[T2] Victory Pouch (Bronze III)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Bronze IV)";"T2_LOOTBAG_ARENA_WIN_BASIC_BRONZE4";"[T2] Victory Pouch (Bronze IV)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Crystal)";"T2_LOOTBAG_ARENA_WIN_BASIC_9";"[T2] Victory Pouch (Crystal)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Gold I)";"T2_LOOTBAG_ARENA_WIN_BASIC_7";"[T2] Victory Pouch (Gold I)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Gold II)";"T2_LOOTBAG_ARENA_WIN_BASIC_8";"[T2] Victory Pouch (Gold II)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Gold III)";"T2_LOOTBAG_ARENA_WIN_BASIC_GOLD3";"[T2] Victory Pouch (Gold III)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Gold IV)";"T2_LOOTBAG_ARENA_WIN_BASIC_GOLD4";"[T2] Victory Pouch (Gold IV)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Iron I)";"T2_LOOTBAG_ARENA_WIN_BASIC_1";"[T2] Victory Pouch (Iron I)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Iron II)";"T2_LOOTBAG_ARENA_WIN_BASIC_2";"[T2] Victory Pouch (Iron II)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Iron III)";"T2_LOOTBAG_ARENA_WIN_BASIC_IRON3";"[T2] Victory Pouch (Iron III)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Iron IV)";"T2_LOOTBAG_ARENA_WIN_BASIC_IRON4";"[T2] Victory Pouch (Iron IV)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Silver I)";"T2_LOOTBAG_ARENA_WIN_BASIC_5";"[T2] Victory Pouch (Silver I)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Silver II)";"T2_LOOTBAG_ARENA_WIN_BASIC_6";"[T2] Victory Pouch (Silver II)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Silver III)";"T2_LOOTBAG_ARENA_WIN_BASIC_SILVER3";"[T2] Victory Pouch (Silver III)";"";"";"";"";"";"";""
"Other";"";"";"Victory Pouch (Silver IV)";"T2_LOOTBAG_ARENA_WIN_BASIC_SILVER4";"[T2] Victory Pouch (Silver IV)";"";"";"";"";"";"";""
"Other";"";"";"Vineheart";"T1_FACTION_SWAMP_TOKEN_1";"[T1] Vineheart";"";"";"";"";"";"";""
"Other";"";"";"Voyager's Cat";"SKIN_COUGAR_TRAVELING_CAT_AJ";"[T0] Voyager's Cat";"";"";"";"";"";"";""
"Other";"";"";"War Beast";"SKIN_DIREWOLF_BARBARIAN";"[T0] War Beast";"";"";"";"";"";"";""
"Other";"";"";"War Memento";"UNIQUE_FURNITUREITEM_KILLTROPHY_OPENWORLD_LARGE";"[T0] War Memento";"";"";"";"";"";"";""
"Other";"";"";"Warden's Backpack";"UNIQUE_BACKPACK_VANITY_KICKSTART";"[T0] Warden's Backpack";"";"";"";"";"";"";""
"Other";"";"";"Warden's Legendary Steed";"SKIN_HORSE_KICKSTART_2024_UPGRADE";"[T0] Warden's Legendary Steed";"";"";"";"";"";"";""
"Other";"";"";"Warden's Steed";"SKIN_HORSE_KICKSTART_2024";"[T0] Warden's Steed";"";"";"";"";"";"";""
"Other";"";"";"Wardrobe Skin: Bunny Stalker Basket";"UNIQUE_UNLOCK_BACKPACK_VANITY_EASTER";"[T0] Wardrobe Skin: Bunny Stalker Basket";"";"";"";"";"";"";""
"Other";"";"";"Wardrobe Skin: Warden's Backpack";"UNIQUE_UNLOCK_BACKPACK_VANITY_KICKSTART";"[T0] Wardrobe Skin: Warden's Backpack";"";"";"";"";"";"";""
"Other";"";"";"Wardrobe Skin: Yule Backpack";"UNIQUE_UNLOCK_BACKPACK_VANITY_SANTACLAUS";"[T0] Wardrobe Skin: Yule Backpack";"";"";"";"";"";"";""
"Other";"";"";"Warhorse";"T5_MOUNT_ARMORED_HORSE_SKIN_01";"[T5] Expert's Warhorse";"";"";"";"";"";"";""
"Other";"";"";"Warrior statue";"PLAYERISLAND_FURNITUREITEM_STONE_STATUE_WARRIOR_B";"[T0] Warrior statue";"";"";"";"";"";"";""
"Other";"";"";"Weeping Woman Statue";"UNIQUE_FURNITUREITEM_ADC_GRIM_WEEPINGWOMAN";"[T0] Weeping Woman Statue";"";"";"";"";"";"";""
"Other";"";"";"Wheat Seeds";"T3_FARM_WHEAT_SEED";"[T3] Wheat Seeds";"";"";"";"";"";"";""
"Other";"";"";"Wheat Soup";"T3_MEAL_SOUP";"[T3] Wheat Soup";"";"";"";"";"";"";""
"Other";"";"";"Wheelbarrow";"PLAYERISLAND_FURNITUREITEM_FARM_FOODCONTAINER_MEDIUM";"[T0] Wheelbarrow";"";"";"";"";"";"";""
"Other";"";"";"White Direboar";"SKIN_DIREBOAR_WHITE_TELLAFRIEND";"[T0] White Direboar";"";"";"";"";"";"";""
"Other";"";"";"Whitefog Snapper";"T3_FISH_FRESHWATER_AVALON_RARE";"[T3] Whitefog Snapper";"";"";"";"";"";"";""
"Other";"";"";"Whitewood Bonsai";"T8_FURNITUREITEM_TROPHY_WOOD";"[T8] Whitewood Bonsai";"";"";"";"";"";"";""
"Other";"";"";"Whitewood Logs";"T8_WOOD";"[T8] Whitewood Logs";"";"";"";"";"";"";""
"Other";"";"";"Whitewood Planks";"T8_PLANKS";"[T8] Whitewood Planks";"";"";"";"";"";"";""
"Other";"";"";"Wild Boarlet";"T5_FARM_DIREBOAR_FW_LYMHURST_BABY";"[T5] Wild Boarlet";"";"";"";"";"";"";""
"Other";"";"";"Winter Bear Cub";"T5_FARM_DIREBEAR_FW_FORTSTERLING_BABY";"[T5] Winter Bear Cub";"";"";"";"";"";"";""
"Other";"";"";"Wolf Rider Statue (L)";"UNIQUE_FURNITUREITEM_ADC_STATUE_MOUNTED_DIREWOLF_A";"[T0] Wolf Rider Statue (L)";"";"";"";"";"";"";""
"Other";"";"";"Wolf Rider Statue (R)";"UNIQUE_FURNITUREITEM_ADC_STATUE_MOUNTED_DIREWOLF_B";"[T0] Wolf Rider Statue (R)";"";"";"";"";"";"";""
"Other";"";"";"Wolf Rug";"UNIQUE_FURNITUREITEM_ADC_RUG_WOLF";"[T0] Wolf Rug";"";"";"";"";"";"";""
"Other";"";"";"Wooden entrance";"PLAYERISLAND_FURNITUREITEM_WOOD_GATE_A";"[T0] Wooden entrance";"";"";"";"";"";"";""
"Other";"";"";"Wooden gate";"PLAYERISLAND_FURNITUREITEM_WOOD_GATE_BIG_B";"[T0] Wooden gate";"";"";"";"";"";"";""
"Other";"";"";"Wooden sign";"PLAYERISLAND_FURNITUREITEM_WOOD_FLOOR_SIGN_A";"[T0] Wooden sign";"";"";"";"";"";"";""
"Other";"";"";"Wooden watchtower";"PLAYERISLAND_FURNITUREITEM_WOOD_FENCE_WATCHTOWER_A";"[T0] Wooden watchtower";"";"";"";"";"";"";""
"Other";"";"";"Worked Leather";"T4_LEATHER";"[T4] Worked Leather";"";"";"";"";"";"";""
"Other";"";"";"Yule Backpack";"UNIQUE_BACKPACK_VANITY_SANTACLAUS";"[T0] Yule Backpack";"";"";"";"";"";"";""
"Other";"";"";"Yule Ram";"UNIQUE_MOUNT_RAM_XMAS";"[T0] Yule Ram";"";"";"";"";"";"";""
"Other";"";"";"Yule Stag";"SKIN_GIANTSTAG_XMAS";"[T0] Yule Stag";"";"";"";"";"";"";""
"Other";"";"";"Yuletide Candle";"UNIQUE_FURNITUREITEM_XMAS_BRANCH_A";"[T0] Yuletide Candle";"";"";"";"";"";"";""
"Other";"";"";"Yuletide Challenge Chest";"UNIQUE_LOOTCHEST_ADC_DEC2018";"[T0] Yuletide Challenge Chest";"";"";"";"";"";"";""
"Other";"";"";"Yuletide Lantern";"UNIQUE_FURNITUREITEM_XMAS_LANTERN";"[T0] Yuletide Lantern";"";"";"";"";"";"";""
"Other";"";"";"Yuletide Wreath";"UNIQUE_FURNITUREITEM_XMAS_BRANCH_B";"[T0] Yuletide Wreath";"";"";"";"";"";"";""
"Other";"";"";"Yuletide Yak";"SKIN_OX_XMAS_YAK_TELLAFRIEND";"[T0] Yuletide Yak";"";"";"";"";"";"";""
"Other";"";"";"Zander Trophy";"T6_FURNITUREITEM_TROPHY_FISH";"[T6] Zander Trophy";"";"";"";"";"";"";""
"Weapons";"";"";"Alluring Bolts";"T4_ARTEFACT_2H_CROSSBOWLARGE_MORGANA";"[T4] Adept's Alluring Bolts";"";"";"";"";"";"";""
"Weapons";"";"";"Ancient Hammer Head";"T4_ARTEFACT_2H_HAMMER_UNDEAD";"[T4] Adept's Ancient Hammer Head";"";"";"";"";"";"";""
"Weapons";"";"";"Arcane Staff";"T3_MAIN_ARCANESTAFF";"[T3] Journeyman's Arcane Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Arclight Blasters";"T4_2H_DUALCROSSBOW_CRYSTAL";"[T4] Adept's Arclight Blasters";"";"";"";"";"";"";""
"Weapons";"";"";"Arclight Crystal";"T4_ARTEFACT_2H_DUALCROSSBOW_CRYSTAL";"[T4] Adept's Arclight Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Arctic Staff";"T4_2H_FROSTSTAFF_CRYSTAL";"[T4] Adept's Arctic Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Astral Staff";"T4_2H_ARCANESTAFF_CRYSTAL";"[T4] Adept's Astral Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Axe";"T4_2H_TOOL_AXE_AVALON";"[T4] Adept's Avalonian Axe";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Battle Memoir";"T4_ARTEFACT_2H_AXE_AVALON";"[T4] Adept's Avalonian Battle Memoir";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Fishing Rod";"T4_2H_TOOL_FISHINGROD_AVALON";"[T4] Adept's Avalonian Fishing Rod";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Pickaxe";"T4_2H_TOOL_PICK_AVALON";"[T4] Adept's Avalonian Pickaxe";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Sickle";"T4_2H_TOOL_SICKLE_AVALON";"[T4] Adept's Avalonian Sickle";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Siege Hammer";"T4_2H_TOOL_SIEGEHAMMER_AVALON";"[T4] Adept's Avalonian Siege Hammer";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Skinning Knife";"T4_2H_TOOL_KNIFE_AVALON";"[T4] Adept's Avalonian Skinning Knife";"";"";"";"";"";"";""
"Weapons";"";"";"Avalonian Stone Hammer";"T4_2H_TOOL_HAMMER_AVALON";"[T4] Adept's Avalonian Stone Hammer";"";"";"";"";"";"";""
"Weapons";"";"";"Axe";"T2_2H_TOOL_AXE";"[T2] Novice's Axe";"";"";"";"";"";"";""
"Weapons";"";"";"Battle Bracers";"T4_2H_KNUCKLES_SET2";"[T4] Adept's Battle Bracers";"";"";"";"";"";"";""
"Weapons";"";"";"Battleaxe";"T3_MAIN_AXE";"[T3] Journeyman's Battleaxe";"";"";"";"";"";"";""
"Weapons";"";"";"Bear Paws";"T4_2H_DUALAXE_KEEPER";"[T4] Adept's Bear Paws";"";"";"";"";"";"";""
"Weapons";"";"";"Bedrock Mace";"T4_MAIN_ROCKMACE_KEEPER";"[T4] Adept's Bedrock Mace";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Axe";"T1_2H_TOOL_AXE";"[T1] Beginner's Axe";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Broadsword";"T1_MAIN_SWORD";"[T1] Beginner's Broadsword";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Pickaxe";"T1_2H_TOOL_PICK";"[T1] Beginner's Pickaxe";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Sickle";"T1_2H_TOOL_SICKLE";"[T1] Beginner's Sickle";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Skinning Knife";"T1_2H_TOOL_KNIFE";"[T1] Beginner's Skinning Knife";"";"";"";"";"";"";""
"Weapons";"";"";"Beginner's Stone Hammer";"T1_2H_TOOL_HAMMER";"[T1] Beginner's Stone Hammer";"";"";"";"";"";"";""
"Weapons";"";"";"Black Hands";"T4_2H_IRONGAUNTLETS_HELL";"[T4] Adept's Black Hands";"";"";"";"";"";"";""
"Weapons";"";"";"Black Leather";"T4_ARTEFACT_2H_IRONGAUNTLETS_HELL";"[T4] Adept's Black Leather";"";"";"";"";"";"";""
"Weapons";"";"";"Black Monk Stave";"T4_2H_COMBATSTAFF_MORGANA";"[T4] Adept's Black Monk Stave";"";"";"";"";"";"";""
"Weapons";"";"";"Blazing Staff";"T4_2H_INFERNOSTAFF_MORGANA";"[T4] Adept's Blazing Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Blight Staff";"T4_2H_NATURESTAFF_HELL";"[T4] Adept's Blight Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Bloodforged Blade";"T4_ARTEFACT_MAIN_SCIMITAR_MORGANA";"[T4] Adept's Bloodforged Blade";"";"";"";"";"";"";""
"Weapons";"";"";"Bloodforged Catalyst";"T4_ARTEFACT_2H_CURSEDSTAFF_MORGANA";"[T4] Adept's Bloodforged Catalyst";"";"";"";"";"";"";""
"Weapons";"";"";"Bloodletter";"T4_MAIN_RAPIER_MORGANA";"[T4] Adept's Bloodletter";"";"";"";"";"";"";""
"Weapons";"";"";"Bloodmoon Staff";"T4_2H_SHAPESHIFTER_MORGANA";"[T4] Adept's Bloodmoon Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Bloodstained Antiquities";"T4_ARTEFACT_2H_DAGGER_KATAR_AVALON";"[T4] Adept's Bloodstained Antiquities";"";"";"";"";"";"";""
"Weapons";"";"";"Boltcasters";"T4_2H_DUALCROSSBOW_HELL";"[T4] Adept's Boltcasters";"";"";"";"";"";"";""
"Weapons";"";"";"Bow";"T2_2H_BOW";"[T2] Novice's Bow";"";"";"";"";"";"";""
"Weapons";"";"";"Bow of Badon";"T4_2H_BOW_KEEPER";"[T4] Adept's Bow of Badon";"";"";"";"";"";"";""
"Weapons";"";"";"Brawler Gloves";"T3_2H_KNUCKLES_SET1";"[T3] Journeyman's Brawler Gloves";"";"";"";"";"";"";""
"Weapons";"";"";"Bridgewatch Warbanner";"UNIQUE_UNLOCK_VANITY_2H_FW_BRIDGEWATCH_BANNER";"[T0] Bridgewatch Warbanner";"";"";"";"";"";"";""
"Weapons";"";"";"Bridled Fury";"T4_2H_DAGGER_KATAR_AVALON";"[T4] Adept's Bridled Fury";"";"";"";"";"";"";""
"Weapons";"";"";"Brimstone Staff";"T4_2H_FIRESTAFF_HELL";"[T4] Adept's Brimstone Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Broadsword";"T2_MAIN_SWORD";"[T2] Novice's Broadsword";"";"";"";"";"";"";""
"Weapons";"";"";"Broken Demonic Fang";"T4_ARTEFACT_MAIN_DAGGER_HELL";"[T4] Adept's Broken Demonic Fang";"";"";"";"";"";"";""
"Weapons";"";"";"Broken Oaths";"T4_ARTEFACT_2H_DUALMACE_AVALON";"[T4] Adept's Broken Oaths";"";"";"";"";"";"";""
"Weapons";"";"";"Burning Orb";"T4_ARTEFACT_2H_FIRESTAFF_HELL";"[T4] Adept's Burning Orb";"";"";"";"";"";"";""
"Weapons";"";"";"Caerleon Warbanner";"UNIQUE_UNLOCK_VANITY_2H_FW_CAERLEON_BANNER";"[T0] Caerleon Warbanner";"";"";"";"";"";"";""
"Weapons";"";"";"Camlann Mace";"T4_2H_MACE_MORGANA";"[T4] Adept's Camlann Mace";"";"";"";"";"";"";""
"Weapons";"";"";"Carrioncaller";"T4_2H_HALBERD_MORGANA";"[T4] Adept's Carrioncaller";"";"";"";"";"";"";""
"Weapons";"";"";"Carved Bone";"T4_ARTEFACT_2H_BOW_KEEPER";"[T4] Adept's Carved Bone";"";"";"";"";"";"";""
"Weapons";"";"";"Carving Sword";"T4_2H_CLEAVER_HELL";"[T4] Adept's Carving Sword";"";"";"";"";"";"";""
"Weapons";"";"";"Chilled Crystalline Shard";"T4_ARTEFACT_MAIN_FROSTSTAFF_AVALON";"[T4] Adept's Chilled Crystalline Shard";"";"";"";"";"";"";""
"Weapons";"";"";"Chillhowl";"T4_MAIN_FROSTSTAFF_AVALON";"[T4] Adept's Chillhowl";"";"";"";"";"";"";""
"Weapons";"";"";"Chromacannon";"UNIQUE_VANITY_2H_GUN_ANNIVERSARY";"[T0] Chromacannon";"";"";"";"";"";"";""
"Weapons";"";"";"Clarent Blade";"T4_MAIN_SCIMITAR_MORGANA";"[T4] Adept's Clarent Blade";"";"";"";"";"";"";""
"Weapons";"";"";"Claws";"T4_2H_CLAWPAIR";"[T4] Adept's Claws";"";"";"";"";"";"";""
"Weapons";"";"";"Claymore";"T4_2H_CLAYMORE";"[T4] Adept's Claymore";"";"";"";"";"";"";""
"Weapons";"";"";"Crackling Crystal";"T4_ARTEFACT_2H_HAMMER_CRYSTAL";"[T4] Adept's Crackling Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Crossbow";"T3_2H_CROSSBOW";"[T3] Journeyman's Crossbow";"";"";"";"";"";"";""
"Weapons";"";"";"Crystal Reaper";"T4_2H_SCYTHE_CRYSTAL";"[T4] Adept's Crystal Reaper";"";"";"";"";"";"";""
"Weapons";"";"";"Cube of Fate";"UNIQUE_VANITY_MAIN_DICE_SIXSIDED_AJ";"[T0] Cube of Fate";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Barbs";"T4_ARTEFACT_2H_TRIDENT_UNDEAD";"[T4] Adept's Cursed Barbs";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Blades";"T4_ARTEFACT_2H_DUALSCIMITAR_UNDEAD";"[T4] Adept's Cursed Blades";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Frozen Crystal";"T4_ARTEFACT_2H_ICECRYSTAL_UNDEAD";"[T4] Adept's Cursed Frozen Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Jawbone";"T4_ARTEFACT_2H_SKULLORB_HELL";"[T4] Adept's Cursed Jawbone";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Skull";"T4_2H_SKULLORB_HELL";"[T4] Adept's Cursed Skull";"";"";"";"";"";"";""
"Weapons";"";"";"Cursed Staff";"T3_MAIN_CURSEDSTAFF";"[T3] Journeyman's Cursed Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Dagger";"T3_MAIN_DAGGER";"[T3] Journeyman's Dagger";"";"";"";"";"";"";""
"Weapons";"";"";"Dagger Pair";"T4_2H_DAGGERPAIR";"[T4] Adept's Dagger Pair";"";"";"";"";"";"";""
"Weapons";"";"";"Damaged Avalonian Gauntlet";"T4_ARTEFACT_2H_KNUCKLES_AVALON";"[T4] Adept's Damaged Avalonian Gauntlet";"";"";"";"";"";"";""
"Weapons";"";"";"Damnation Staff";"T4_2H_CURSEDSTAFF_MORGANA";"[T4] Adept's Damnation Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Dawnbird Remnant";"T4_ARTEFACT_2H_SHAPESHIFTER_AVALON";"[T4] Adept's Dawnbird Remnant";"";"";"";"";"";"";""
"Weapons";"";"";"Dawnsong";"T4_2H_FIRE_RINGPAIR_AVALON";"[T4] Adept's Dawnsong";"";"";"";"";"";"";""
"Weapons";"";"";"Daybreaker";"T4_MAIN_SPEAR_LANCE_AVALON";"[T4] Adept's Daybreaker";"";"";"";"";"";"";""
"Weapons";"";"";"Deathgivers";"T4_2H_DUALSICKLE_UNDEAD";"[T4] Adept's Deathgivers";"";"";"";"";"";"";""
"Weapons";"";"";"Death-Touched Crystal";"T4_ARTEFACT_2H_DAGGERPAIR_CRYSTAL";"[T4] Adept's Death-Touched Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Demon Skull";"UNIQUE_VANITY_2H_SKULL_DEMON_GOLDEN_AJ";"[T0] Demon Skull";"";"";"";"";"";"";""
"Weapons";"";"";"Demonfang";"T4_MAIN_DAGGER_HELL";"[T4] Adept's Demonfang";"";"";"";"";"";"";""
"Weapons";"";"";"Demonic Arrowheads";"T4_ARTEFACT_2H_BOW_HELL";"[T4] Adept's Demonic Arrowheads";"";"";"";"";"";"";""
"Weapons";"";"";"Demonic Blade";"T4_ARTEFACT_2H_CLEAVER_HELL";"[T4] Adept's Demonic Blade";"";"";"";"";"";"";""
"Weapons";"";"";"Demonic Staff";"T4_2H_DEMONICSTAFF";"[T4] Adept's Demonic Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Divine Staff";"T4_2H_DIVINESTAFF";"[T4] Adept's Divine Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Double Bladed Staff";"T4_2H_DOUBLEBLADEDSTAFF";"[T4] Adept's Double Bladed Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Dreadstorm Crystal";"T4_ARTEFACT_MAIN_MACE_CRYSTAL";"[T4] Adept's Dreadstorm Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Dreadstorm Monarch";"T4_MAIN_MACE_CRYSTAL";"[T4] Adept's Dreadstorm Monarch";"";"";"";"";"";"";""
"Weapons";"";"";"Druidic Inscriptions";"T4_ARTEFACT_MAIN_NATURESTAFF_KEEPER";"[T4] Adept's Druidic Inscriptions";"";"";"";"";"";"";""
"Weapons";"";"";"Druidic Staff";"T4_MAIN_NATURESTAFF_KEEPER";"[T4] Adept's Druidic Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Dual Swords";"T4_2H_DUALSWORD";"[T4] Adept's Dual Swords";"";"";"";"";"";"";""
"Weapons";"";"";"Earthrune Staff";"T4_2H_SHAPESHIFTER_KEEPER";"[T4] Adept's Earthrune Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Edged Crystal";"T4_ARTEFACT_2H_SCYTHE_CRYSTAL";"[T4] Adept's Edged Crystal";"";"";"";"";"";"";""
"Weapons";"";"";"Energy Shaper";"T4_2H_CROSSBOW_CANNON_AVALON";"[T4] Adept's Energy Shaper";"";"";"";"";"";"";""
"Weapons";"";"";"Engraved Log";"T4_ARTEFACT_2H_RAM_KEEPER";"[T4] Adept's Engraved Log";"";"";"";"";"";"";""
"Weapons";"";"";"Enigmatic Staff";"T4_2H_ENIGMATICSTAFF";"[T4] Adept's Enigmatic Staff";"";"";"";"";"";"";""
"Weapons";"";"";"Evensong";"T4_2H_ARCANE_RINGPAIR_AVALON";"[T4] Adept's Evensong";"";"";"";"";"";"";""
"Weapons";"";"";"Exalted Crystal";"T4_ARTEFACT_2H_HOLYSTAFF_CRYSTAL";"[T4] Adept's Exalted Crystal";"";"";"";"";"";"";""
